States,Regions,latitude,longitude,Dates,temperature,humidity,Usage
Goa,WR,15.491997,73.81800065,23-07-2019,25.8,91,12.4
DNH,WR,20.26657819,73.0166178,23-07-2019,28.6,84,17.9
Andhra Pradesh,SR,14.7504291,78.57002559,23-07-2019,28.3,70,195.8
Telangana,SR,18.1124,79.0193,23-07-2019,27.9,76,222
Karnataka,SR,12.57038129,76.91999711,23-07-2019,22.9,82,240.6
Kerala,SR,8.900372741,76.56999263,23-07-2019,25.4,87,77.5
Tamil Nadu,SR,12.92038576,79.15004187,23-07-2019,26.5,69,328.1
Pondy,SR,11.93499371,79.83000037,23-07-2019,27.6,79,8
Bihar,ER,25.78541445,87.4799727,23-07-2019,28.6,90,77.1
Jharkhand,ER,23.80039349,86.41998572,23-07-2019,29.6,78,22.9
Odisha,ER,19.82042971,85.90001746,23-07-2019,29.2,80,84.9
West Bengal,ER,22.58039044,88.32994665,23-07-2019,30.4,75,137.4
Sikkim,ER,27.3333303,88.6166475,23-07-2019,19.2,95,1.1
Arunachal Pradesh,NER,27.10039878,93.61660071,23-07-2019,26.1,86,1.9
Assam,NER,26.7499809,94.21666744,23-07-2019,27.3,89,23.2
Manipur,NER,24.79997072,93.95001705,23-07-2019,24.5,84,2.6
Meghalaya,NER,25.57049217,91.8800142,23-07-2019,20.7,86,5.9
Mizoram,NER,23.71039899,92.72001461,23-07-2019,21.6,85,1.7
Nagaland,NER,25.6669979,94.11657019,23-07-2019,20.5,91,2.1
Tripura,NER,23.83540428,91.27999914,23-07-2019,28.4,83,3.9
Punjab,NR,31.51997398,75.98000281,24-07-2019,29.9,81,96.6
Haryana,NR,28.45000633,77.01999101,24-07-2019,31.4,74,115
Rajasthan,NR,26.44999921,74.63998124,24-07-2019,31.1,64,217.7
Delhi,NR,28.6699929,77.23000403,24-07-2019,31.3,77,64.2
UP,NR,27.59998069,78.05000565,24-07-2019,31.4,77,256.7
Uttarakhand,NR,30.32040895,78.05000565,24-07-2019,27.5,84,36.6
HP,NR,31.10002545,77.16659704,24-07-2019,20.3,86,29
J&K,NR,33.45,76.24,24-07-2019,2.1,81,47.8
Chandigarh,NR,30.71999697,76.78000565,24-07-2019,30.5,76,3.5
Chhattisgarh,WR,22.09042035,82.15998734,24-07-2019,28.7,83,84.3
Gujarat,WR,22.2587,71.1924,24-07-2019,28.4,81,324.5
MP,WR,21.30039105,76.13001949,24-07-2019,30.8,68,218.2
Maharashtra,WR,19.25023195,73.16017493,24-07-2019,26,94,419.4
Goa,WR,15.491997,73.81800065,24-07-2019,25.7,92,11.9
DNH,WR,20.26657819,73.0166178,24-07-2019,27.1,90,17.5
Andhra Pradesh,SR,14.7504291,78.57002559,24-07-2019,29.8,62,190.1
Telangana,SR,18.1124,79.0193,24-07-2019,28.8,68,195.8
Karnataka,SR,12.57038129,76.91999711,24-07-2019,24.2,78,220.3
Kerala,SR,8.900372741,76.56999263,24-07-2019,25.7,88,72.7
Tamil Nadu,SR,12.92038576,79.15004187,24-07-2019,28.1,66,319.7
Pondy,SR,11.93499371,79.83000037,24-07-2019,28.7,77,7.5
Bihar,ER,25.78541445,87.4799727,24-07-2019,27.7,92,70
Jharkhand,ER,23.80039349,86.41998572,24-07-2019,28.1,88,22
Odisha,ER,19.82042971,85.90001746,24-07-2019,29.5,82,74.6
West Bengal,ER,22.58039044,88.32994665,24-07-2019,30.2,79,120.4
Sikkim,ER,27.3333303,88.6166475,24-07-2019,18.5,97,1.5
Arunachal Pradesh,NER,27.10039878,93.61660071,24-07-2019,26,88,2.2
Assam,NER,26.7499809,94.21666744,24-07-2019,27.4,90,20.9
Manipur,NER,24.79997072,93.95001705,24-07-2019,24.7,85,2.9
Meghalaya,NER,25.57049217,91.8800142,24-07-2019,21,91,6.3
Mizoram,NER,23.71039899,92.72001461,24-07-2019,21.6,87,1.7
Nagaland,NER,25.6669979,94.11657019,24-07-2019,20.8,90,2.2
Tripura,NER,23.83540428,91.27999914,24-07-2019,28.3,84,3.9
Punjab,NR,31.51997398,75.98000281,25-07-2019,26.6,89,96.3
Haryana,NR,28.45000633,77.01999101,25-07-2019,27.4,86,116.6
Rajasthan,NR,26.44999921,74.63998124,25-07-2019,29.7,66,232.5
Delhi,NR,28.6699929,77.23000403,25-07-2019,27.8,86,65
UP,NR,27.59998069,78.05000565,25-07-2019,27.5,88,257.1
Uttarakhand,NR,30.32040895,78.05000565,25-07-2019,24.5,95,36.1
HP,NR,31.10002545,77.16659704,25-07-2019,19,91,27.3
J&K,NR,33.45,76.24,25-07-2019,1.1,85,47.9
Chandigarh,NR,30.71999697,76.78000565,25-07-2019,26.5,85,3.2
Chhattisgarh,WR,22.09042035,82.15998734,25-07-2019,27.5,88,84.5
Gujarat,WR,22.2587,71.1924,25-07-2019,28.3,76,327.9
MP,WR,21.30039105,76.13001949,25-07-2019,26.8,86,223.4
Maharashtra,WR,19.25023195,73.16017493,25-07-2019,26.1,92,425.1
Goa,WR,15.491997,73.81800065,25-07-2019,25.9,92,11.9
DNH,WR,20.26657819,73.0166178,25-07-2019,26.2,94,18
Andhra Pradesh,SR,14.7504291,78.57002559,25-07-2019,29.6,65,192.8
Telangana,SR,18.1124,79.0193,25-07-2019,28.2,71,203.3
Karnataka,SR,12.57038129,76.91999711,25-07-2019,24.1,80,233.1
Kerala,SR,8.900372741,76.56999263,25-07-2019,25.9,89,75.2
Tamil Nadu,SR,12.92038576,79.15004187,25-07-2019,27.6,72,330.9
Pondy,SR,11.93499371,79.83000037,25-07-2019,28.5,81,7.8
Bihar,ER,25.78541445,87.4799727,25-07-2019,27.4,89,68.5
Jharkhand,ER,23.80039349,86.41998572,25-07-2019,27.5,89,22.9
Odisha,ER,19.82042971,85.90001746,25-07-2019,28.3,90,76.8
West Bengal,ER,22.58039044,88.32994665,25-07-2019,28.5,89,127.1
Sikkim,ER,27.3333303,88.6166475,25-07-2019,18.5,91,1.5
Arunachal Pradesh,NER,27.10039878,93.61660071,25-07-2019,25.6,96,2.2
Assam,NER,26.7499809,94.21666744,25-07-2019,27.6,90,21.9
Manipur,NER,24.79997072,93.95001705,25-07-2019,25,86,2.3
Meghalaya,NER,25.57049217,91.8800142,25-07-2019,20.6,96,6.7
Mizoram,NER,23.71039899,92.72001461,25-07-2019,21.7,88,1.8
Nagaland,NER,25.6669979,94.11657019,25-07-2019,20.9,90,2.2
Tripura,NER,23.83540428,91.27999914,25-07-2019,28.6,84,4
Punjab,NR,31.51997398,75.98000281,26-07-2019,27.2,84,101
Haryana,NR,28.45000633,77.01999101,26-07-2019,27.1,87,116.2
Rajasthan,NR,26.44999921,74.63998124,26-07-2019,26,88,231.1
Delhi,NR,28.6699929,77.23000403,26-07-2019,27.3,88,65.3
UP,NR,27.59998069,78.05000565,26-07-2019,26.7,91,261.5
Uttarakhand,NR,30.32040895,78.05000565,26-07-2019,25.6,89,37.7
HP,NR,31.10002545,77.16659704,26-07-2019,18.5,93,29
J&K,NR,33.45,76.24,26-07-2019,1.7,84,47.6
Chandigarh,NR,30.71999697,76.78000565,26-07-2019,26.8,88,3.4
Chhattisgarh,WR,22.09042035,82.15998734,26-07-2019,26.8,87,88.5
Gujarat,WR,22.2587,71.1924,26-07-2019,28.2,74,329.9
MP,WR,21.30039105,76.13001949,26-07-2019,26.9,82,227.2
Maharashtra,WR,19.25023195,73.16017493,26-07-2019,25.7,93,436.2
Goa,WR,15.491997,73.81800065,26-07-2019,25.4,93,11.8
DNH,WR,20.26657819,73.0166178,26-07-2019,26.4,92,18.4
Andhra Pradesh,SR,14.7504291,78.57002559,26-07-2019,27.7,74,187.7
Telangana,SR,18.1124,79.0193,26-07-2019,24.8,89,205.3
Karnataka,SR,12.57038129,76.91999711,26-07-2019,23.5,81,234.9
Kerala,SR,8.900372741,76.56999263,26-07-2019,25.8,88,76.6
Tamil Nadu,SR,12.92038576,79.15004187,26-07-2019,27.5,65,326
Pondy,SR,11.93499371,79.83000037,26-07-2019,28.7,76,7.7
Bihar,ER,25.78541445,87.4799727,26-07-2019,28.3,87,69.4
Jharkhand,ER,23.80039349,86.41998572,26-07-2019,26.9,91,22.1
Odisha,ER,19.82042971,85.90001746,26-07-2019,27.8,88,77
West Bengal,ER,22.58039044,88.32994665,26-07-2019,27.4,93,116.3
Sikkim,ER,27.3333303,88.6166475,26-07-2019,19,90,1
Arunachal Pradesh,NER,27.10039878,93.61660071,26-07-2019,25.1,95,2.2
Assam,NER,26.7499809,94.21666744,26-07-2019,26.3,94,22.2
Manipur,NER,24.79997072,93.95001705,26-07-2019,24.3,89,2.9
Meghalaya,NER,25.57049217,91.8800142,26-07-2019,20,92,6.5
Mizoram,NER,23.71039899,92.72001461,26-07-2019,21.7,86,1.7
Nagaland,NER,25.6669979,94.11657019,26-07-2019,20.3,96,2.1
Tripura,NER,23.83540428,91.27999914,26-07-2019,27.3,86,3.8
Punjab,NR,31.51997398,75.98000281,27-07-2019,26.2,91,97.9
Haryana,NR,28.45000633,77.01999101,27-07-2019,26.5,90,113.4
Rajasthan,NR,26.44999921,74.63998124,27-07-2019,24.7,93,233.4
Delhi,NR,28.6699929,77.23000403,27-07-2019,26.9,89,65
UP,NR,27.59998069,78.05000565,27-07-2019,27.2,90,263.7
Uttarakhand,NR,30.32040895,78.05000565,27-07-2019,25.2,91,37
HP,NR,31.10002545,77.16659704,27-07-2019,18,97,30.8
J&K,NR,33.45,76.24,27-07-2019,1.9,87,42.9
Chandigarh,NR,30.71999697,76.78000565,27-07-2019,26.7,88,3.4
Chhattisgarh,WR,22.09042035,82.15998734,27-07-2019,27,86,91.1
Gujarat,WR,22.2587,71.1924,27-07-2019,27.7,76,335.8
MP,WR,21.30039105,76.13001949,27-07-2019,25,91,222.8
Maharashtra,WR,19.25023195,73.16017493,27-07-2019,25.4,94,442.4
Goa,WR,15.491997,73.81800065,27-07-2019,26.5,87,11.2
DNH,WR,20.26657819,73.0166178,27-07-2019,25.8,93,18.5
Andhra Pradesh,SR,14.7504291,78.57002559,27-07-2019,27.3,73,193.6
Telangana,SR,18.1124,79.0193,27-07-2019,25,84,205.5
Karnataka,SR,12.57038129,76.91999711,27-07-2019,24.3,76,231.5
Kerala,SR,8.900372741,76.56999263,27-07-2019,26.2,90,76.9
Tamil Nadu,SR,12.92038576,79.15004187,27-07-2019,28.5,57,323
Pondy,SR,11.93499371,79.83000037,27-07-2019,28.7,78,7.7
Bihar,ER,25.78541445,87.4799727,27-07-2019,28.4,83,71.1
Jharkhand,ER,23.80039349,86.41998572,27-07-2019,26.3,91,23
Odisha,ER,19.82042971,85.90001746,27-07-2019,26.9,90,78
West Bengal,ER,22.58039044,88.32994665,27-07-2019,27.5,90,137
Sikkim,ER,27.3333303,88.6166475,27-07-2019,18.4,97,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,27-07-2019,26.2,87,2.2
Assam,NER,26.7499809,94.21666744,27-07-2019,27.5,90,23.6
Manipur,NER,24.79997072,93.95001705,27-07-2019,24.7,84,2.6
Meghalaya,NER,25.57049217,91.8800142,27-07-2019,19.4,93,6.5
Mizoram,NER,23.71039899,92.72001461,27-07-2019,22,85,1.8
Nagaland,NER,25.6669979,94.11657019,27-07-2019,20.2,95,2.2
Tripura,NER,23.83540428,91.27999914,27-07-2019,27.6,83,3.8
Punjab,NR,31.51997398,75.98000281,28-07-2019,28,84,102.1
Haryana,NR,28.45000633,77.01999101,28-07-2019,27.9,87,118.2
Rajasthan,NR,26.44999921,74.63998124,28-07-2019,25,93,235
Delhi,NR,28.6699929,77.23000403,28-07-2019,28.4,86,65.6
UP,NR,27.59998069,78.05000565,28-07-2019,28.3,86,263.8
Uttarakhand,NR,30.32040895,78.05000565,28-07-2019,26.6,83,37.4
HP,NR,31.10002545,77.16659704,28-07-2019,18.8,92,27.5
J&K,NR,33.45,76.24,28-07-2019,2.7,88,43
Chandigarh,NR,30.71999697,76.78000565,28-07-2019,28.5,80,3.4
Chhattisgarh,WR,22.09042035,82.15998734,28-07-2019,26.8,88,92.1
Gujarat,WR,22.2587,71.1924,28-07-2019,27.8,73,335.9
MP,WR,21.30039105,76.13001949,28-07-2019,24.6,93,231
Maharashtra,WR,19.25023195,73.16017493,28-07-2019,25.7,92,443.5
Goa,WR,15.491997,73.81800065,28-07-2019,25.7,91,10.9
DNH,WR,20.26657819,73.0166178,28-07-2019,25.9,92,18.4
Andhra Pradesh,SR,14.7504291,78.57002559,28-07-2019,27.4,73,192.6
Telangana,SR,18.1124,79.0193,28-07-2019,24.3,88,212.4
Karnataka,SR,12.57038129,76.91999711,28-07-2019,24.4,72,229
Kerala,SR,8.900372741,76.56999263,28-07-2019,26.6,86,75.1
Tamil Nadu,SR,12.92038576,79.15004187,28-07-2019,28.7,55,321
Pondy,SR,11.93499371,79.83000037,28-07-2019,28.9,77,7.8
Bihar,ER,25.78541445,87.4799727,28-07-2019,29.2,76,73
Jharkhand,ER,23.80039349,86.41998572,28-07-2019,26.9,89,22.3
Odisha,ER,19.82042971,85.90001746,28-07-2019,27.1,89,80.6
West Bengal,ER,22.58039044,88.32994665,28-07-2019,27.7,88,139.4
Sikkim,ER,27.3333303,88.6166475,28-07-2019,18.6,93,1.6
Arunachal Pradesh,NER,27.10039878,93.61660071,28-07-2019,27.3,83,2.2
Assam,NER,26.7499809,94.21666744,28-07-2019,29,83,23.4
Manipur,NER,24.79997072,93.95001705,28-07-2019,25.5,83,2.6
Meghalaya,NER,25.57049217,91.8800142,28-07-2019,20.8,85,6.4
Mizoram,NER,23.71039899,92.72001461,28-07-2019,22.3,85,1.8
Nagaland,NER,25.6669979,94.11657019,28-07-2019,21.5,88,2.2
Tripura,NER,23.83540428,91.27999914,28-07-2019,28.8,74,3.6
Punjab,NR,31.51997398,75.98000281,29-07-2019,28.5,83,102.4
Haryana,NR,28.45000633,77.01999101,29-07-2019,29.2,79,119.6
Rajasthan,NR,26.44999921,74.63998124,29-07-2019,27,85,235.3
Delhi,NR,28.6699929,77.23000403,29-07-2019,29.4,78,61.1
UP,NR,27.59998069,78.05000565,29-07-2019,29.4,77,265.3
Uttarakhand,NR,30.32040895,78.05000565,29-07-2019,27,82,37.2
HP,NR,31.10002545,77.16659704,29-07-2019,19.5,89,28.3
J&K,NR,33.45,76.24,29-07-2019,3,87,43.4
Chandigarh,NR,30.71999697,76.78000565,29-07-2019,29.2,78,3.2
Chhattisgarh,WR,22.09042035,82.15998734,29-07-2019,26,92,92.2
Gujarat,WR,22.2587,71.1924,29-07-2019,26,88,328.5
MP,WR,21.30039105,76.13001949,29-07-2019,25,92,232.4
Maharashtra,WR,19.25023195,73.16017493,29-07-2019,25.1,94,441.3
Goa,WR,15.491997,73.81800065,29-07-2019,25.4,91,10.9
DNH,WR,20.26657819,73.0166178,29-07-2019,25.3,94,18.2
Andhra Pradesh,SR,14.7504291,78.57002559,29-07-2019,28.6,64,191.9
Telangana,SR,18.1124,79.0193,29-07-2019,24.2,88,211.4
Karnataka,SR,12.57038129,76.91999711,29-07-2019,24.2,73,228.6
Kerala,SR,8.900372741,76.56999263,29-07-2019,26.1,88,74
Tamil Nadu,SR,12.92038576,79.15004187,29-07-2019,28.7,54,318.7
Pondy,SR,11.93499371,79.83000037,29-07-2019,29,76,7.8
Bihar,ER,25.78541445,87.4799727,29-07-2019,29.3,75,70.6
Jharkhand,ER,23.80039349,86.41998572,29-07-2019,26.7,88,22.9
Odisha,ER,19.82042971,85.90001746,29-07-2019,28.1,81,83.1
West Bengal,ER,22.58039044,88.32994665,29-07-2019,27.7,87,139.5
Sikkim,ER,27.3333303,88.6166475,29-07-2019,19,93,1.6
Arunachal Pradesh,NER,27.10039878,93.61660071,29-07-2019,26.9,84,2.2
Assam,NER,26.7499809,94.21666744,29-07-2019,28.1,84,23.9
Manipur,NER,24.79997072,93.95001705,29-07-2019,25.3,82,2.6
Meghalaya,NER,25.57049217,91.8800142,29-07-2019,20.8,85,6.3
Mizoram,NER,23.71039899,92.72001461,29-07-2019,22,84,2
Nagaland,NER,25.6669979,94.11657019,29-07-2019,21.1,90,2.1
Tripura,NER,23.83540428,91.27999914,29-07-2019,28.2,79,3.9
Punjab,NR,31.51997398,75.98000281,30-07-2019,28.2,85,98.4
Haryana,NR,28.45000633,77.01999101,30-07-2019,29,78,110.4
Rajasthan,NR,26.44999921,74.63998124,30-07-2019,28.1,81,231.4
Delhi,NR,28.6699929,77.23000403,30-07-2019,29.1,78,59.2
UP,NR,27.59998069,78.05000565,30-07-2019,28.8,80,263.6
Uttarakhand,NR,30.32040895,78.05000565,30-07-2019,26.5,78,34.4
HP,NR,31.10002545,77.16659704,30-07-2019,18.4,93,24.7
J&K,NR,33.45,76.24,30-07-2019,2.7,86,42.3
Chandigarh,NR,30.71999697,76.78000565,30-07-2019,28.3,80,3
Chhattisgarh,WR,22.09042035,82.15998734,30-07-2019,25.1,89,92.7
Gujarat,WR,22.2587,71.1924,30-07-2019,25.5,88,313.7
MP,WR,21.30039105,76.13001949,30-07-2019,25.1,88,229.2
Maharashtra,WR,19.25023195,73.16017493,30-07-2019,25.1,94,424.4
Goa,WR,15.491997,73.81800065,30-07-2019,25.6,91,10.9
DNH,WR,20.26657819,73.0166178,30-07-2019,25.3,94,18.1
Andhra Pradesh,SR,14.7504291,78.57002559,30-07-2019,28.5,64,190.2
Telangana,SR,18.1124,79.0193,30-07-2019,24.8,84,209.9
Karnataka,SR,12.57038129,76.91999711,30-07-2019,24.6,70,215.4
Kerala,SR,8.900372741,76.56999263,30-07-2019,26.2,88,68
Tamil Nadu,SR,12.92038576,79.15004187,30-07-2019,29.6,50,294.7
Pondy,SR,11.93499371,79.83000037,30-07-2019,28.9,76,7.2
Bihar,ER,25.78541445,87.4799727,30-07-2019,29.1,81,73.1
Jharkhand,ER,23.80039349,86.41998572,30-07-2019,27.3,82,23.7
Odisha,ER,19.82042971,85.90001746,30-07-2019,28.7,79,82
West Bengal,ER,22.58039044,88.32994665,30-07-2019,28.8,82,131.2
Sikkim,ER,27.3333303,88.6166475,30-07-2019,19.3,88,1.1
Arunachal Pradesh,NER,27.10039878,93.61660071,30-07-2019,25.4,95,2
Assam,NER,26.7499809,94.21666744,30-07-2019,26.9,91,22.6
Manipur,NER,24.79997072,93.95001705,30-07-2019,23.9,88,2.1
Meghalaya,NER,25.57049217,91.8800142,30-07-2019,20.7,90,6.1
Mizoram,NER,23.71039899,92.72001461,30-07-2019,20.2,95,1.8
Nagaland,NER,25.6669979,94.11657019,30-07-2019,20.4,95,1.9
Tripura,NER,23.83540428,91.27999914,30-07-2019,27.3,88,3.9
Punjab,NR,31.51997398,75.98000281,31-07-2019,26.4,86,232
Haryana,NR,28.45000633,77.01999101,31-07-2019,29.2,77,169.4
Rajasthan,NR,26.44999921,74.63998124,31-07-2019,27,88,235.1
Delhi,NR,28.6699929,77.23000403,31-07-2019,29.1,78,114.8
UP,NR,27.59998069,78.05000565,31-07-2019,28.8,80,405.1
Uttarakhand,NR,30.32040895,78.05000565,31-07-2019,26.4,80,41.8
HP,NR,31.10002545,77.16659704,31-07-2019,18.6,87,29
J&K,NR,33.45,76.24,31-07-2019,2.8,85,49.3
Chandigarh,NR,30.71999697,76.78000565,31-07-2019,27.1,82,6
Chhattisgarh,WR,22.09042035,82.15998734,31-07-2019,25.9,82,83.8
Gujarat,WR,22.2587,71.1924,31-07-2019,24.9,93,330.9
MP,WR,21.30039105,76.13001949,31-07-2019,24.4,92,195
Maharashtra,WR,19.25023195,73.16017493,31-07-2019,25.2,94,473.9
Goa,WR,15.491997,73.81800065,31-07-2019,26,90,11.5
DNH,WR,20.26657819,73.0166178,31-07-2019,25.4,94,17.5
Andhra Pradesh,SR,14.7504291,78.57002559,31-07-2019,29.9,57,193.4
Telangana,SR,18.1124,79.0193,31-07-2019,25.8,79,166.1
Karnataka,SR,12.57038129,76.91999711,31-07-2019,25,69,218.2
Kerala,SR,8.900372741,76.56999263,31-07-2019,26.3,88,75
Tamil Nadu,SR,12.92038576,79.15004187,31-07-2019,30.5,47,347.5
Pondy,SR,11.93499371,79.83000037,31-07-2019,29.4,73,8.9
Bihar,ER,25.78541445,87.4799727,31-07-2019,28.7,84,108.7
Jharkhand,ER,23.80039349,86.41998572,31-07-2019,28.1,77,27.2
Odisha,ER,19.82042971,85.90001746,31-07-2019,28.8,82,87.4
West Bengal,ER,22.58039044,88.32994665,31-07-2019,29,81,187.7
Sikkim,ER,27.3333303,88.6166475,31-07-2019,19.5,88,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,31-07-2019,24.9,95,2.4
Assam,NER,26.7499809,94.21666744,31-07-2019,26.4,92,30.2
Manipur,NER,24.79997072,93.95001705,31-07-2019,23.6,89,2.3
Meghalaya,NER,25.57049217,91.8800142,31-07-2019,20.4,88,5.1
Mizoram,NER,23.71039899,92.72001461,31-07-2019,20.5,90,1.5
Nagaland,NER,25.6669979,94.11657019,31-07-2019,20.2,94,2.3
Tripura,NER,23.83540428,91.27999914,31-07-2019,27.2,88,5
Punjab,NR,31.51997398,75.98000281,01-08-2019,26.5,88,206.1
Haryana,NR,28.45000633,77.01999101,01-08-2019,29.4,81,140.6
Rajasthan,NR,26.44999921,74.63998124,01-08-2019,26,91,223.7
Delhi,NR,28.6699929,77.23000403,01-08-2019,29.4,82,99.3
UP,NR,27.59998069,78.05000565,01-08-2019,28.9,83,384.1
Uttarakhand,NR,30.32040895,78.05000565,01-08-2019,26.3,85,42.6
HP,NR,31.10002545,77.16659704,01-08-2019,18.6,91,29.4
J&K,NR,33.45,76.24,01-08-2019,2.6,88,44.9
Chandigarh,NR,30.71999697,76.78000565,01-08-2019,28.1,80,5.5
Chhattisgarh,WR,22.09042035,82.15998734,01-08-2019,26.6,83,87.9
Gujarat,WR,22.2587,71.1924,01-08-2019,25.5,90,316.1
MP,WR,21.30039105,76.13001949,01-08-2019,26.4,81,202.7
Maharashtra,WR,19.25023195,73.16017493,01-08-2019,25.6,92,476.8
Goa,WR,15.491997,73.81800065,01-08-2019,26.4,88,11.5
DNH,WR,20.26657819,73.0166178,01-08-2019,25.6,93,17.8
Andhra Pradesh,SR,14.7504291,78.57002559,01-08-2019,29.8,58,197
Telangana,SR,18.1124,79.0193,01-08-2019,25.8,79,171
Karnataka,SR,12.57038129,76.91999711,01-08-2019,24.9,69,217.5
Kerala,SR,8.900372741,76.56999263,01-08-2019,26.4,89,75.8
Tamil Nadu,SR,12.92038576,79.15004187,01-08-2019,30.6,46,354.1
Pondy,SR,11.93499371,79.83000037,01-08-2019,29.9,71,9.2
Bihar,ER,25.78541445,87.4799727,01-08-2019,28.2,86,106.4
Jharkhand,ER,23.80039349,86.41998572,01-08-2019,28,78,27.3
Odisha,ER,19.82042971,85.90001746,01-08-2019,28.4,85,82.8
West Bengal,ER,22.58039044,88.32994665,01-08-2019,28.5,84,176.5
Sikkim,ER,27.3333303,88.6166475,01-08-2019,19.1,90,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,01-08-2019,25.3,90,2.4
Assam,NER,26.7499809,94.21666744,01-08-2019,27,88,32.7
Manipur,NER,24.79997072,93.95001705,01-08-2019,24.8,85,2.3
Meghalaya,NER,25.57049217,91.8800142,01-08-2019,20.4,95,5.7
Mizoram,NER,23.71039899,92.72001461,01-08-2019,22.2,84,1.5
Nagaland,NER,25.6669979,94.11657019,01-08-2019,20.7,89,2.3
Tripura,NER,23.83540428,91.27999914,01-08-2019,28.3,83,5.7
Punjab,NR,31.51997398,75.98000281,02-08-2019,25.8,93,246.5
Haryana,NR,28.45000633,77.01999101,02-08-2019,28.7,85,172.2
Rajasthan,NR,26.44999921,74.63998124,02-08-2019,26.6,89,208.5
Delhi,NR,28.6699929,77.23000403,02-08-2019,28.8,85,106.4
UP,NR,27.59998069,78.05000565,02-08-2019,28.4,88,394.1
Uttarakhand,NR,30.32040895,78.05000565,02-08-2019,26,84,44.2
HP,NR,31.10002545,77.16659704,02-08-2019,18.3,93,29.6
J&K,NR,33.45,76.24,02-08-2019,2,87,45.9
Chandigarh,NR,30.71999697,76.78000565,02-08-2019,27.7,84,5.7
Chhattisgarh,WR,22.09042035,82.15998734,02-08-2019,26.6,88,89.6
Gujarat,WR,22.2587,71.1924,02-08-2019,25.8,90,319.2
MP,WR,21.30039105,76.13001949,02-08-2019,26.3,83,187.8
Maharashtra,WR,19.25023195,73.16017493,02-08-2019,25.8,92,473.8
Goa,WR,15.491997,73.81800065,02-08-2019,25.7,91,11.5
DNH,WR,20.26657819,73.0166178,02-08-2019,25.5,94,17.9
Andhra Pradesh,SR,14.7504291,78.57002559,02-08-2019,27.3,69,204
Telangana,SR,18.1124,79.0193,02-08-2019,23.7,89,172.7
Karnataka,SR,12.57038129,76.91999711,02-08-2019,24.5,69,218.4
Kerala,SR,8.900372741,76.56999263,02-08-2019,26.8,88,73.3
Tamil Nadu,SR,12.92038576,79.15004187,02-08-2019,30,45,355.5
Pondy,SR,11.93499371,79.83000037,02-08-2019,29.4,70,9
Bihar,ER,25.78541445,87.4799727,02-08-2019,28.9,85,106.7
Jharkhand,ER,23.80039349,86.41998572,02-08-2019,28.1,84,26.6
Odisha,ER,19.82042971,85.90001746,02-08-2019,28.2,85,92.9
West Bengal,ER,22.58039044,88.32994665,02-08-2019,28.3,87,192
Sikkim,ER,27.3333303,88.6166475,02-08-2019,19.1,91,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,02-08-2019,27,82,2.3
Assam,NER,26.7499809,94.21666744,02-08-2019,28.6,86,33.9
Manipur,NER,24.79997072,93.95001705,02-08-2019,25.3,84,2.5
Meghalaya,NER,25.57049217,91.8800142,02-08-2019,20.7,90,6
Mizoram,NER,23.71039899,92.72001461,02-08-2019,21.7,88,1.7
Nagaland,NER,25.6669979,94.11657019,02-08-2019,21.2,90,2.2
Tripura,NER,23.83540428,91.27999914,02-08-2019,28.8,81,5.8
Punjab,NR,31.51997398,75.98000281,03-08-2019,27.5,87,228.4
Haryana,NR,28.45000633,77.01999101,03-08-2019,28.2,88,179.9
Rajasthan,NR,26.44999921,74.63998124,03-08-2019,26.6,89,224
Delhi,NR,28.6699929,77.23000403,03-08-2019,28.3,89,112
UP,NR,27.59998069,78.05000565,03-08-2019,28.4,87,389.6
Uttarakhand,NR,30.32040895,78.05000565,03-08-2019,25.9,85,44.1
HP,NR,31.10002545,77.16659704,03-08-2019,18.8,89,29.8
J&K,NR,33.45,76.24,03-08-2019,1.7,89,44.9
Chandigarh,NR,30.71999697,76.78000565,03-08-2019,27.7,85,5.7
Chhattisgarh,WR,22.09042035,82.15998734,03-08-2019,26.5,86,88.9
Gujarat,WR,22.2587,71.1924,03-08-2019,26.5,87,338.8
MP,WR,21.30039105,76.13001949,03-08-2019,25.8,87,196.1
Maharashtra,WR,19.25023195,73.16017493,03-08-2019,25.2,94,479.4
Goa,WR,15.491997,73.81800065,03-08-2019,25.5,91,11.5
DNH,WR,20.26657819,73.0166178,03-08-2019,25.4,95,18.2
Andhra Pradesh,SR,14.7504291,78.57002559,03-08-2019,28.8,59,195.3
Telangana,SR,18.1124,79.0193,03-08-2019,23.9,87,170.2
Karnataka,SR,12.57038129,76.91999711,03-08-2019,24.8,72,218.4
Kerala,SR,8.900372741,76.56999263,03-08-2019,26.4,90,72
Tamil Nadu,SR,12.92038576,79.15004187,03-08-2019,30.2,46,348.5
Pondy,SR,11.93499371,79.83000037,03-08-2019,29.9,66,9.1
Bihar,ER,25.78541445,87.4799727,03-08-2019,29.4,84,108.4
Jharkhand,ER,23.80039349,86.41998572,03-08-2019,27.8,86,25.6
Odisha,ER,19.82042971,85.90001746,03-08-2019,27.4,86,102.3
West Bengal,ER,22.58039044,88.32994665,03-08-2019,28.5,88,184.5
Sikkim,ER,27.3333303,88.6166475,03-08-2019,20.1,89,1.3
