States,Regions,latitude,longitude,Dates,temperature,humidity,Usage,DayOfWeek,IsWeekend,Day,Month,Quarter,Lag1,Lag7,Lag14,Rolling7,Rolling14,Rolling30,RollingStd7
Nagaland,NER,25.6669979,94.11657019,2019-08-28,21.5,92,2.1,2,0,28,8,3,2.2,2.2,2.1,2.1428571428571432,2.157142857142857,2.18,0.078679579246942
Nagaland,NER,25.6669979,94.11657019,2019-08-29,22.1,89,2.1,3,0,29,8,3,2.1,2.1,2.3,2.1285714285714286,2.1571428571428575,2.176666666666667,0.07559289460184222
Nagaland,NER,25.6669979,94.11657019,2019-08-30,21.6,93,2.1,4,0,30,8,3,2.1,2.1,2.3,2.1285714285714286,2.1428571428571432,2.1766666666666667,0.07559289460184222
Nagaland,NER,25.6669979,94.11657019,2019-08-31,21.0,90,2.3,5,1,31,8,3,2.1,2.2,2.2,2.128571428571429,2.1285714285714286,2.183333333333333,0.07559289460184222
Nagaland,NER,25.6669979,94.11657019,2019-09-01,22.3,81,2.4,6,1,1,9,3,2.3,2.0,2.1,2.142857142857143,2.1357142857142857,2.183333333333333,0.09759000729485134
Nagaland,NER,25.6669979,94.11657019,2019-09-02,22.2,80,2.2,0,0,2,9,3,2.4,2.2,2.1,2.2,2.157142857142857,2.186666666666667,0.11547005383792548
Nagaland,NER,25.6669979,94.11657019,2019-09-03,22.1,83,2.2,1,0,3,9,3,2.2,2.2,2.1,2.2,2.1642857142857146,2.1866666666666665,0.11547005383792548
Nagaland,NER,25.6669979,94.11657019,2019-09-04,21.3,88,2.1,2,0,4,9,3,2.2,2.1,2.2,2.2,2.1714285714285717,2.183333333333333,0.11547005383792548
Nagaland,NER,25.6669979,94.11657019,2019-09-05,20.8,92,2.1,3,0,5,9,3,2.1,2.1,2.1,2.2,2.1642857142857146,2.18,0.11547005383792548
Nagaland,NER,25.6669979,94.11657019,2019-09-06,21.2,90,2.2,4,0,6,9,3,2.1,2.1,2.1,2.2,2.164285714285714,2.18,0.11547005383792548
Nagaland,NER,25.6669979,94.11657019,2019-09-08,21.0,91,2.2,6,1,8,9,3,2.2,2.3,2.2,2.2142857142857144,2.1714285714285713,2.1733333333333333,0.10690449676497064
Nagaland,NER,25.6669979,94.11657019,2019-09-09,21.5,90,2.1,0,0,9,9,3,2.2,2.4,2.0,2.2,2.1714285714285717,2.1733333333333333,0.10000000000000042
Nagaland,NER,25.6669979,94.11657019,2019-09-10,21.3,91,2.1,1,0,10,9,3,2.1,2.2,2.2,2.1571428571428575,2.1785714285714284,2.1733333333333333,0.053452248382482435
Nagaland,NER,25.6669979,94.11657019,2019-09-11,20.8,94,2.2,2,0,11,9,3,2.1,2.2,2.2,2.1428571428571432,2.1714285714285717,2.1733333333333333,0.053452248382481284
Nagaland,NER,25.6669979,94.11657019,2019-09-12,20.7,94,2.1,3,0,12,9,3,2.2,2.1,2.1,2.142857142857143,2.1714285714285717,2.1733333333333333,0.053452248382481284
Nagaland,NER,25.6669979,94.11657019,2019-09-13,19.9,94,2.3,4,0,13,9,3,2.1,2.1,2.1,2.142857142857143,2.1714285714285717,2.1666666666666665,0.053452248382481284
Nagaland,NER,25.6669979,94.11657019,2019-09-14,20.2,94,2.3,5,1,14,9,3,2.3,2.2,2.1,2.1714285714285717,2.185714285714286,2.1666666666666665,0.07559289460184444
Nagaland,NER,25.6669979,94.11657019,2019-09-15,20.5,89,2.1,6,1,15,9,3,2.3,2.2,2.3,2.185714285714286,2.2,2.1733333333333333,0.08997354108424352
Nagaland,NER,25.6669979,94.11657019,2019-09-16,20.3,92,2.5,0,0,16,9,3,2.1,2.1,2.4,2.1714285714285717,2.185714285714286,2.1666666666666665,0.09511897312113332
Nagaland,NER,25.6669979,94.11657019,2019-09-17,19.8,91,2.3,1,0,17,9,3,2.5,2.1,2.2,2.2285714285714286,2.192857142857143,2.1733333333333333,0.1496026483086202
Nagaland,NER,25.6669979,94.11657019,2019-09-18,20.0,91,2.3,2,0,18,9,3,2.3,2.2,2.2,2.257142857142857,2.2,2.1766666666666667,0.13972762620115634
Nagaland,NER,25.6669979,94.11657019,2019-09-19,19.5,94,2.0,3,0,19,9,3,2.3,2.1,2.1,2.2714285714285714,2.207142857142857,2.183333333333333,0.13801311186847326
Nagaland,NER,25.6669979,94.11657019,2019-09-20,19.6,91,2.1,4,0,20,9,3,2.0,2.3,2.1,2.257142857142857,2.1999999999999997,2.18,0.16183471874253913
Nagaland,NER,25.6669979,94.11657019,2019-09-21,20.2,89,2.1,5,1,21,9,3,2.1,2.3,2.2,2.2285714285714286,2.2,2.18,0.17043362064927028
Nagaland,NER,25.6669979,94.11657019,2019-09-22,20.3,87,2.1,6,1,22,9,3,2.1,2.1,2.2,2.2,2.192857142857143,2.1766666666666667,0.173205080756888
Nagaland,NER,25.6669979,94.11657019,2019-09-23,18.9,94,2.1,0,0,23,9,3,2.1,2.5,2.1,2.1999999999999997,2.1857142857142855,2.176666666666667,0.173205080756888
Nagaland,NER,25.6669979,94.11657019,2019-09-24,18.3,94,2.2,1,0,24,9,3,2.1,2.3,2.1,2.142857142857143,2.185714285714286,2.1766666666666667,0.11338934190276655
Nagaland,NER,25.6669979,94.11657019,2019-09-25,18.0,94,2.1,2,0,25,9,3,2.2,2.3,2.2,2.1285714285714286,2.1928571428571426,2.1766666666666667,0.09511897312113173
Nagaland,NER,25.6669979,94.11657019,2019-09-26,17.9,94,2.1,3,0,26,9,3,2.1,2.0,2.1,2.1,2.185714285714286,2.18,0.057735026918956614
Nagaland,NER,25.6669979,94.11657019,2019-09-27,18.3,91,2.3,4,0,27,9,3,2.1,2.1,2.3,2.1142857142857143,2.1857142857142855,2.1766666666666667,0.03779644730091512
Nagaland,NER,25.6669979,94.11657019,2019-09-28,18.9,88,2.2,5,1,28,9,3,2.3,2.1,2.3,2.142857142857143,2.1857142857142855,2.18,0.07867957924694208
Nagaland,NER,25.6669979,94.11657019,2019-09-29,18.2,92,2.2,6,1,29,9,3,2.2,2.1,2.1,2.1571428571428575,2.1785714285714284,2.183333333333333,0.07867957924694285
Nagaland,NER,25.6669979,94.11657019,2019-09-30,17.7,94,1.8,0,0,30,9,3,2.2,2.1,2.5,2.1714285714285713,2.185714285714286,2.1866666666666665,0.07559289460184475
Nagaland,NER,25.6669979,94.11657019,2019-10-01,17.7,96,1.9,1,0,1,10,4,1.8,2.2,2.3,2.1285714285714286,2.1357142857142857,2.1766666666666667,0.16035674514745318
Nagaland,NER,25.6669979,94.11657019,2019-10-02,18.0,93,1.9,2,0,2,10,4,1.9,2.1,2.3,2.085714285714286,2.107142857142857,2.1633333333333336,0.17728105208558137
Nagaland,NER,25.6669979,94.11657019,2019-10-03,17.9,93,2.1,3,0,3,10,4,1.9,2.1,2.0,2.057142857142857,2.0785714285714287,2.146666666666667,0.1902379462422657
Nagaland,NER,25.6669979,94.11657019,2019-10-04,18.0,93,2.1,4,0,4,10,4,2.1,2.3,2.1,2.057142857142857,2.085714285714286,2.143333333333333,0.1902379462422657
Nagaland,NER,25.6669979,94.11657019,2019-10-05,18.2,93,2.2,5,1,5,10,4,2.1,2.2,2.1,2.028571428571429,2.085714285714286,2.14,0.16035674514745082
Nagaland,NER,25.6669979,94.11657019,2019-10-06,18.7,91,2.1,6,1,6,10,4,2.2,2.2,2.1,2.0285714285714285,2.092857142857143,2.143333333333333,0.16035674514745082
Nagaland,NER,25.6669979,94.11657019,2019-10-08,18.1,93,2.2,1,0,8,10,4,2.1,1.8,2.1,2.0142857142857147,2.092857142857143,2.143333333333333,0.1463850109422754
Nagaland,NER,25.6669979,94.11657019,2019-10-09,18.2,91,2.1,2,0,9,10,4,2.2,1.9,2.2,2.0714285714285716,2.1,2.143333333333333,0.1253566341055982
Nagaland,NER,25.6669979,94.11657019,2019-10-10,17.6,95,2.1,3,0,10,10,4,2.1,1.9,2.1,2.1,2.092857142857143,2.14,0.09999999999999662
Nagaland,NER,25.6669979,94.11657019,2019-10-11,17.6,93,1.8,4,0,11,10,4,2.1,2.1,2.1,2.128571428571429,2.092857142857143,2.14,0.048795003647422015
Nagaland,NER,25.6669979,94.11657019,2019-10-12,17.5,93,1.9,5,1,12,10,4,1.8,2.1,2.3,2.085714285714286,2.0714285714285716,2.13,0.1345185418269069
Nagaland,NER,25.6669979,94.11657019,2019-10-13,17.7,86,2.2,6,1,13,10,4,1.9,2.2,2.2,2.0571428571428574,2.042857142857143,2.1199999999999997,0.15118578920368753
Nagaland,NER,25.6669979,94.11657019,2019-10-14,17.7,86,1.9,0,0,14,10,4,2.2,2.1,2.2,2.0571428571428574,2.042857142857143,2.1233333333333335,0.15118578920368753
Nagaland,NER,25.6669979,94.11657019,2019-10-15,18.1,89,2.1,1,0,15,10,4,1.9,2.2,1.8,2.0285714285714285,2.0214285714285714,2.11,0.1603567451474508
Nagaland,NER,25.6669979,94.11657019,2019-10-16,17.9,91,2.0,2,0,16,10,4,2.1,2.1,1.9,2.0142857142857147,2.042857142857143,2.1033333333333335,0.14638501094227538
Nagaland,NER,25.6669979,94.11657019,2019-10-17,17.5,90,2.0,3,0,17,10,4,2.0,2.1,1.9,2.0,2.05,2.1,0.14142135623730437
Nagaland,NER,25.6669979,94.11657019,2019-10-18,17.9,87,2.2,4,0,18,10,4,2.0,1.8,2.1,1.9857142857142855,2.0571428571428574,2.0833333333333335,0.134518541826904
Nagaland,NER,25.6669979,94.11657019,2019-10-19,18.0,86,2.1,5,1,19,10,4,2.2,1.9,2.1,2.042857142857143,2.064285714285714,2.08,0.12724180205606592
Nagaland,NER,25.6669979,94.11657019,2019-10-20,18.0,88,2.1,6,1,20,10,4,2.1,2.2,2.2,2.0714285714285716,2.0642857142857145,2.0733333333333333,0.11126972805283324
Nagaland,NER,25.6669979,94.11657019,2019-10-21,17.6,88,2.2,0,0,21,10,4,2.1,1.9,2.1,2.0571428571428574,2.0571428571428574,2.0766666666666667,0.09759000729484801
Nagaland,NER,25.6669979,94.11657019,2019-10-22,17.2,87,2.3,1,0,22,10,4,2.2,2.1,2.2,2.1,2.0642857142857145,2.08,0.08164965809276832
Nagaland,NER,25.6669979,94.11657019,2019-10-23,16.5,88,2.3,2,0,23,10,4,2.3,2.0,2.1,2.128571428571429,2.0714285714285716,2.086666666666667,0.1112697280528352
Nagaland,NER,25.6669979,94.11657019,2019-10-24,16.0,96,2.2,3,0,24,10,4,2.3,2.0,2.1,2.1714285714285717,2.085714285714286,2.0933333333333333,0.11126972805283676
Nagaland,NER,25.6669979,94.11657019,2019-10-25,15.8,97,2.4,4,0,25,10,4,2.2,2.2,1.8,2.1999999999999997,2.092857142857143,2.0966666666666667,0.0816496580927733
Nagaland,NER,25.6669979,94.11657019,2019-10-26,16.1,97,2.4,5,1,26,10,4,2.4,2.1,1.9,2.2285714285714286,2.1357142857142857,2.1033333333333335,0.11126972805283893
Nagaland,NER,25.6669979,94.11657019,2019-10-27,17.0,95,2.2,6,1,27,10,4,2.4,2.1,2.2,2.2714285714285714,2.1714285714285713,2.1133333333333337,0.11126972805284048
Nagaland,NER,25.6669979,94.11657019,2019-10-28,17.2,91,2.3,0,0,28,10,4,2.2,2.2,1.9,2.2857142857142856,2.1714285714285717,2.1166666666666667,0.08997354108424827
Nagaland,NER,25.6669979,94.11657019,2019-10-29,17.1,89,2.2,1,0,29,10,4,2.3,2.3,2.1,2.3000000000000003,2.1999999999999997,2.1166666666666667,0.08164965809277837
Nagaland,NER,25.6669979,94.11657019,2019-10-30,16.6,89,2.2,2,0,30,10,4,2.2,2.3,2.0,2.2857142857142856,2.2071428571428573,2.1166666666666667,0.08997354108424827
Nagaland,NER,25.6669979,94.11657019,2019-10-31,16.3,90,2.2,3,0,31,10,4,2.2,2.2,2.0,2.2714285714285714,2.2214285714285715,2.1166666666666667,0.09511897312113783
Nagaland,NER,25.6669979,94.11657019,2019-11-01,16.6,89,2.3,4,0,1,11,4,2.2,2.4,2.2,2.2714285714285714,2.2357142857142858,2.1300000000000003,0.09511897312113783
Nagaland,NER,25.6669979,94.11657019,2019-11-02,17.0,81,2.3,5,1,2,11,4,2.3,2.4,2.1,2.257142857142857,2.242857142857143,2.1433333333333335,0.07867957924694796
Nagaland,NER,25.6669979,94.11657019,2019-11-03,17.1,79,2.2,6,1,3,11,4,2.3,2.2,2.1,2.242857142857143,2.257142857142857,2.1566666666666667,0.05345224838248898
Nagaland,NER,25.6669979,94.11657019,2019-11-04,16.3,86,1.7,0,0,4,11,4,2.2,2.3,2.2,2.242857142857143,2.2642857142857142,2.1600000000000006,0.05345224838248898
Nagaland,NER,25.6669979,94.11657019,2019-11-05,15.3,90,1.9,1,0,5,11,4,1.7,2.2,2.3,2.157142857142857,2.2285714285714286,2.146666666666667,0.20701966780270556
Nagaland,NER,25.6669979,94.11657019,2019-11-06,15.4,87,2.0,2,0,6,11,4,1.9,2.2,2.3,2.1142857142857143,2.2,2.1366666666666663,0.22677868380553493
Nagaland,NER,25.6669979,94.11657019,2019-11-08,17.1,81,2.0,4,0,8,11,4,2.0,2.2,2.2,2.085714285714286,2.1785714285714284,2.1333333333333333,0.2267786838055344
Nagaland,NER,25.6669979,94.11657019,2019-11-09,16.7,95,2.2,5,1,9,11,4,2.0,2.3,2.4,2.057142857142857,2.164285714285714,2.126666666666667,0.22253945610567225
Nagaland,NER,25.6669979,94.11657019,2019-11-10,16.4,97,2.1,6,1,10,11,4,2.2,2.3,2.4,2.042857142857143,2.15,2.13,0.2070196678027034
Nagaland,NER,25.6669979,94.11657019,2019-11-11,16.4,97,2.1,0,0,11,11,4,2.1,2.2,2.2,2.0142857142857142,2.1285714285714286,2.13,0.17728105208557973
Nagaland,NER,25.6669979,94.11657019,2019-11-12,16.3,95,2.2,1,0,12,11,4,2.1,1.7,2.3,2.0,2.1214285714285714,2.14,0.16329931618554058
Nagaland,NER,25.6669979,94.11657019,2019-11-13,16.0,90,2.1,2,0,13,11,4,2.2,1.9,2.2,2.0714285714285716,2.1142857142857143,2.15,0.111269728052833
Nagaland,NER,25.6669979,94.11657019,2019-11-14,16.2,84,2.2,3,0,14,11,4,2.1,2.0,2.2,2.1,2.107142857142857,2.146666666666667,0.081649658092768
Nagaland,NER,25.6669979,94.11657019,2019-11-15,15.3,71,2.1,4,0,15,11,4,2.2,2.0,2.2,2.1285714285714286,2.107142857142857,2.1566666666666667,0.07559289460184201
Nagaland,NER,25.6669979,94.11657019,2019-11-16,14.7,66,2.2,5,1,16,11,4,2.1,2.2,2.3,2.142857142857143,2.1,2.1566666666666667,0.05345224838248112
Nagaland,NER,25.6669979,94.11657019,2019-11-17,14.5,68,1.9,6,1,17,11,4,2.2,2.1,2.3,2.1428571428571432,2.092857142857143,2.1633333333333336,0.05345224838248112
Nagaland,NER,25.6669979,94.11657019,2019-11-18,14.0,74,2.1,0,0,18,11,4,1.9,2.1,2.2,2.1142857142857143,2.064285714285714,2.1599999999999997,0.10690449676496683
Nagaland,NER,25.6669979,94.11657019,2019-11-19,13.5,81,2.1,1,0,19,11,4,2.1,2.2,1.7,2.1142857142857143,2.0571428571428574,2.1566666666666667,0.10690449676496683
Nagaland,NER,25.6669979,94.11657019,2019-11-20,13.5,84,2.1,2,0,20,11,4,2.1,2.1,1.9,2.1,2.085714285714286,2.1566666666666667,0.09999999999999627
Nagaland,NER,25.6669979,94.11657019,2019-11-21,13.8,76,2.0,3,0,21,11,4,2.1,2.2,2.0,2.1,2.1,2.1566666666666667,0.09999999999999627
Nagaland,NER,25.6669979,94.11657019,2019-11-22,13.5,71,2.2,4,0,22,11,4,2.0,2.1,2.0,2.0714285714285716,2.1,2.15,0.09511897312112905
Nagaland,NER,25.6669979,94.11657019,2019-11-23,13.2,72,2.0,5,1,23,11,4,2.2,2.2,2.2,2.085714285714286,2.1142857142857143,2.146666666666667,0.10690449676496573
Nagaland,NER,25.6669979,94.11657019,2019-11-24,12.9,86,2.1,6,1,24,11,4,2.0,1.9,2.1,2.0571428571428574,2.1,2.1366666666666663,0.09759000729484775
Nagaland,NER,25.6669979,94.11657019,2019-11-25,13.9,86,2.1,0,0,25,11,4,2.1,2.1,2.1,2.085714285714286,2.1,2.1333333333333333,0.06900655593422911
Nagaland,NER,25.6669979,94.11657019,2019-11-26,14.3,84,2.2,1,0,26,11,4,2.1,2.1,2.2,2.085714285714286,2.1,2.123333333333333,0.06900655593422911
Nagaland,NER,25.6669979,94.11657019,2019-11-27,14.6,84,2.1,2,0,27,11,4,2.2,2.1,2.1,2.1,2.1,2.1166666666666667,0.081649658092768
Nagaland,NER,25.6669979,94.11657019,2019-11-28,14.5,78,2.1,3,0,28,11,4,2.1,2.0,2.2,2.1,2.1,2.1133333333333337,0.081649658092768
Nagaland,NER,25.6669979,94.11657019,2019-11-29,14.0,67,2.0,4,0,29,11,4,2.1,2.2,2.1,2.1142857142857143,2.092857142857143,2.106666666666667,0.06900655593423079
Nagaland,NER,25.6669979,94.11657019,2019-11-30,12.4,72,2.3,5,1,30,11,4,2.0,2.0,2.2,2.085714285714286,2.085714285714286,2.1,0.06900655593422911
Nagaland,NER,25.6669979,94.11657019,2019-12-01,11.4,78,2.2,6,1,1,12,4,2.3,2.1,1.9,2.1285714285714286,2.092857142857143,2.1033333333333335,0.09511897312113135
Nagaland,NER,25.6669979,94.11657019,2019-12-02,11.1,74,2.2,0,0,2,12,4,2.2,2.1,2.1,2.142857142857143,2.1142857142857143,2.1033333333333335,0.09759000729485118
Nagaland,NER,25.6669979,94.11657019,2019-12-03,11.5,80,2.1,1,0,3,12,4,2.2,2.2,2.1,2.157142857142857,2.1214285714285714,2.1,0.09759000729485182
Nagaland,NER,25.6669979,94.11657019,2019-12-04,12.0,65,2.2,2,0,4,12,4,2.1,2.1,2.1,2.142857142857143,2.1214285714285714,2.0933333333333333,0.09759000729485118
Nagaland,NER,25.6669979,94.11657019,2019-12-05,12.7,55,2.1,3,0,5,12,4,2.2,2.1,2.0,2.1571428571428575,2.1285714285714286,2.0933333333333333,0.09759000729485182
Nagaland,NER,25.6669979,94.11657019,2019-12-06,12.1,63,2.3,4,0,6,12,4,2.1,2.0,2.2,2.157142857142857,2.1357142857142857,2.106666666666667,0.09759000729485182
Nagaland,NER,25.6669979,94.11657019,2019-12-08,11.3,76,2.2,6,1,8,12,4,2.3,2.3,2.0,2.2,2.1428571428571432,2.12,0.08164965809277301
Nagaland,NER,25.6669979,94.11657019,2019-12-09,11.6,79,2.3,0,0,9,12,4,2.2,2.2,2.1,2.185714285714286,2.157142857142857,2.1266666666666665,0.06900655593423505
Nagaland,NER,25.6669979,94.11657019,2019-12-10,11.2,83,2.1,1,0,10,12,4,2.3,2.2,2.1,2.2,2.1714285714285717,2.1366666666666663,0.08164965809277301
Nagaland,NER,25.6669979,94.11657019,2019-12-11,10.6,86,2.1,2,0,11,12,4,2.1,2.1,2.2,2.185714285714286,2.1714285714285713,2.1333333333333333,0.08997354108424341
Nagaland,NER,25.6669979,94.11657019,2019-12-12,10.5,89,2.2,3,0,12,12,4,2.1,2.2,2.1,2.185714285714286,2.164285714285714,2.1333333333333333,0.08997354108424341
Nagaland,NER,25.6669979,94.11657019,2019-12-13,11.4,82,2.1,4,0,13,12,4,2.2,2.1,2.1,2.185714285714286,2.1714285714285713,2.136666666666667,0.08997354108424341
Nagaland,NER,25.6669979,94.11657019,2019-12-14,11.0,86,2.4,5,1,14,12,4,2.1,2.3,2.0,2.185714285714286,2.1714285714285717,2.1333333333333333,0.08997354108424341
Nagaland,NER,25.6669979,94.11657019,2019-12-15,10.9,82,2.3,6,1,15,12,4,2.4,2.2,2.3,2.1999999999999997,2.2,2.1433333333333335,0.11547005383792537
Nagaland,NER,25.6669979,94.11657019,2019-12-16,11.0,81,2.3,0,0,16,12,4,2.3,2.3,2.2,2.2142857142857144,2.2,2.146666666666667,0.1214985792587918
Nagaland,NER,25.6669979,94.11657019,2019-12-17,10.0,80,2.2,1,0,17,12,4,2.3,2.1,2.2,2.2142857142857144,2.2071428571428573,2.1533333333333333,0.1214985792587918
Nagaland,NER,25.6669979,94.11657019,2019-12-18,9.5,79,2.3,2,0,18,12,4,2.2,2.1,2.1,2.2285714285714286,2.2071428571428573,2.1533333333333333,0.11126972805283857
Nagaland,NER,25.6669979,94.11657019,2019-12-19,9.9,80,2.2,3,0,19,12,4,2.3,2.2,2.2,2.257142857142857,2.2214285714285715,2.1666666666666665,0.09759000729485588
Nagaland,NER,25.6669979,94.11657019,2019-12-20,9.7,79,2.3,4,0,20,12,4,2.2,2.1,2.1,2.257142857142857,2.2214285714285715,2.1700000000000004,0.09759000729485588
Nagaland,NER,25.6669979,94.11657019,2019-12-21,9.7,71,2.3,5,1,21,12,4,2.3,2.4,2.3,2.2857142857142856,2.2357142857142858,2.1766666666666667,0.06900655593424079
Nagaland,NER,25.6669979,94.11657019,2019-12-22,9.6,76,2.1,6,1,22,12,4,2.3,2.3,2.2,2.2714285714285714,2.2357142857142853,2.183333333333333,0.04879500364743301
Nagaland,NER,25.6669979,94.11657019,2019-12-23,9.4,76,2.1,0,0,23,12,4,2.1,2.3,2.3,2.242857142857143,2.2285714285714286,2.186666666666667,0.07867957924694657
Nagaland,NER,25.6669979,94.11657019,2019-12-24,8.7,66,2.2,1,0,24,12,4,2.1,2.2,2.1,2.2142857142857144,2.2142857142857144,2.183333333333333,0.0899735410842443
Nagaland,NER,25.6669979,94.11657019,2019-12-25,7.8,72,2.2,2,0,25,12,4,2.2,2.3,2.1,2.2142857142857144,2.2214285714285715,2.19,0.0899735410842443
Nagaland,NER,25.6669979,94.11657019,2019-12-26,8.1,76,2.1,3,0,26,12,4,2.2,2.2,2.2,2.1999999999999997,2.2285714285714286,2.1933333333333334,0.08164965809277248
Nagaland,NER,25.6669979,94.11657019,2019-12-27,8.5,85,2.1,4,0,27,12,4,2.1,2.3,2.1,2.185714285714286,2.2214285714285715,2.1933333333333334,0.08997354108424292
Nagaland,NER,25.6669979,94.11657019,2019-12-28,8.3,77,2.1,5,1,28,12,4,2.1,2.3,2.4,2.157142857142857,2.2214285714285715,2.19,0.07867957924694187
Nagaland,NER,25.6669979,94.11657019,2019-12-29,9.3,70,2.1,6,1,29,12,4,2.1,2.1,2.3,2.1285714285714286,2.2,2.19,0.04879500364742039
Nagaland,NER,25.6669979,94.11657019,2019-12-30,10.0,69,2.1,0,0,30,12,4,2.1,2.1,2.3,2.128571428571429,2.185714285714286,2.19,0.04879500364742039
Nagaland,NER,25.6669979,94.11657019,2019-12-31,10.6,64,2.2,1,0,31,12,4,2.1,2.2,2.2,2.1285714285714286,2.1714285714285713,2.1933333333333334,0.04879500364742039
Nagaland,NER,25.6669979,94.11657019,2020-01-01,11.3,83,2.2,2,0,1,1,1,2.2,2.2,2.3,2.1285714285714286,2.1714285714285717,2.19,0.048795003647420385
Nagaland,NER,25.6669979,94.11657019,2020-01-02,11.4,90,2.3,3,0,2,1,1,2.2,2.1,2.2,2.1285714285714286,2.164285714285714,2.19,0.048795003647420385
Nagaland,NER,25.6669979,94.11657019,2020-01-03,10.6,91,2.5,4,0,3,1,1,2.3,2.1,2.3,2.157142857142857,2.1714285714285717,2.1933333333333334,0.07867957924694187
Nagaland,NER,25.6669979,94.11657019,2020-01-04,10.5,90,2.2,5,1,4,1,1,2.5,2.1,2.3,2.2142857142857144,2.185714285714286,2.2066666666666666,0.14638501094228026
Nagaland,NER,25.6669979,94.11657019,2020-01-05,8.6,93,2.1,6,1,5,1,1,2.2,2.1,2.1,2.2285714285714286,2.178571428571429,2.2066666666666666,0.13801311186847157
Nagaland,NER,25.6669979,94.11657019,2020-01-13,11.4,82,2.0,0,0,13,1,1,2.1,2.1,2.1,2.2285714285714286,2.1785714285714284,2.2066666666666666,0.13801311186847157
Nagaland,NER,25.6669979,94.11657019,2020-01-14,10.2,75,2.4,1,0,14,1,1,2.0,2.2,2.2,2.2142857142857144,2.1714285714285713,2.1966666666666668,0.15735915849388893
Nagaland,NER,25.6669979,94.11657019,2020-01-15,10.0,78,2.1,2,0,15,1,1,2.4,2.2,2.2,2.242857142857143,2.185714285714286,2.203333333333333,0.17182493859684583
Nagaland,NER,25.6669979,94.11657019,2020-01-16,10.2,76,2.2,3,0,16,1,1,2.1,2.3,2.1,2.2285714285714286,2.1785714285714284,2.1966666666666668,0.17994708216848804
Nagaland,NER,25.6669979,94.11657019,2020-01-17,11.0,81,2.2,4,0,17,1,1,2.2,2.5,2.1,2.2142857142857144,2.185714285714286,2.2,0.17728105208558392
Nagaland,NER,25.6669979,94.11657019,2020-01-18,10.5,80,2.1,5,1,18,1,1,2.2,2.2,2.1,2.1714285714285717,2.1928571428571426,2.2033333333333336,0.12535663410560074
Nagaland,NER,25.6669979,94.11657019,2020-01-19,10.8,82,2.3,6,1,19,1,1,2.1,2.1,2.1,2.157142857142857,2.192857142857143,2.2,0.1272418020560689
Nagaland,NER,25.6669979,94.11657019,2020-01-20,10.3,90,2.3,0,0,20,1,1,2.3,2.0,2.1,2.185714285714286,2.207142857142857,2.2066666666666666,0.13451854182690934
Nagaland,NER,25.6669979,94.11657019,2020-01-21,9.5,85,2.2,1,0,21,1,1,2.3,2.4,2.2,2.2285714285714286,2.2214285714285715,2.2033333333333336,0.11126972805283841
Nagaland,NER,25.6669979,94.11657019,2020-01-22,8.5,70,2.2,2,0,22,1,1,2.2,2.1,2.2,2.2,2.221428571428571,2.2,0.08164965809277244
Nagaland,NER,25.6669979,94.11657019,2020-01-23,7.3,68,2.3,3,0,23,1,1,2.2,2.2,2.3,2.2142857142857144,2.2214285714285715,2.1966666666666668,0.06900655593423616
Nagaland,NER,25.6669979,94.11657019,2020-01-24,5.6,88,2.2,4,0,24,1,1,2.3,2.2,2.5,2.2285714285714286,2.221428571428571,2.2,0.07559289460184694
Nagaland,NER,25.6669979,94.11657019,2020-01-25,7.5,74,2.1,5,1,25,1,1,2.2,2.1,2.2,2.2285714285714286,2.2,2.1966666666666668,0.07559289460184694
Nagaland,NER,25.6669979,94.11657019,2020-01-26,7.9,76,2.0,6,1,26,1,1,2.1,2.3,2.1,2.2285714285714286,2.1928571428571426,2.1933333333333334,0.07559289460184694
Nagaland,NER,25.6669979,94.11657019,2020-01-27,7.5,86,2.0,0,0,27,1,1,2.0,2.3,2.0,2.185714285714286,2.185714285714286,2.183333333333333,0.10690449676496908
Nagaland,NER,25.6669979,94.11657019,2020-01-28,7.4,85,2.0,1,0,28,1,1,2.0,2.2,2.4,2.142857142857143,2.185714285714286,2.1733333333333333,0.11338934190276598
Nagaland,NER,25.6669979,94.11657019,2020-01-29,9.3,80,2.2,2,0,29,1,1,2.0,2.2,2.1,2.1142857142857143,2.157142857142857,2.1700000000000004,0.12149857925878815
Nagaland,NER,25.6669979,94.11657019,2020-01-30,9.4,89,2.3,3,0,30,1,1,2.2,2.3,2.2,2.1142857142857143,2.1642857142857146,2.1733333333333333,0.12149857925878815
Nagaland,NER,25.6669979,94.11657019,2020-01-31,9.2,90,2.2,4,0,31,1,1,2.3,2.2,2.2,2.1142857142857143,2.1714285714285713,2.1766666666666667,0.12149857925878815
Nagaland,NER,25.6669979,94.11657019,2020-02-01,8.8,90,2.1,5,1,1,2,1,2.2,2.1,2.1,2.1142857142857143,2.1714285714285713,2.1766666666666667,0.12149857925878815
Nagaland,NER,25.6669979,94.11657019,2020-02-02,8.6,85,2.3,6,1,2,2,1,2.1,2.0,2.3,2.1142857142857143,2.1714285714285713,2.1766666666666667,0.12149857925878815
Nagaland,NER,25.6669979,94.11657019,2020-02-03,7.6,83,2.1,0,0,3,2,1,2.3,2.0,2.3,2.1571428571428575,2.1714285714285717,2.183333333333333,0.1272418020560688
